key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|0.7||The recipe is very easy.,The recipe is very easy.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||We need cheese and a little pepper.,We need cheese and a little pepper.,created,200,67968,no,,1,openai
elevenlabs|el:lily|0.7||Bake the pie in the oven for twenty minutes.,Bake the pie in the oven for twenty minutes.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.7||He plans to learn the guitar this year.,He plans to learn the guitar this year.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||She plans to read one English book each week.,She plans to read one English book each week.,created,200,82560,no,,1,openai
elevenlabs|el:lily|0.7||His small goal is ten new words each day.,His small goal is ten new words each day.,created,200,74400,no,,1,openai
elevenlabs|el:lily|0.7||He hopes to be an engineer in the future.,He hopes to be an engineer in the future.,created,200,74400,no,,1,openai
elevenlabs|el:lily|0.7||She will keep trying even after failing.,She will keep trying even after failing.,created,200,78336,no,,1,openai
elevenlabs|el:lily|0.7||He plans to be organized and keep his room tidy.,He plans to be organized and keep his room tidy.,created,200,86400,no,,1,openai
elevenlabs|el:lily|0.7||Robots will take care of most housework.,Robots will take care of most housework.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||A better transport system will mean fewer accidents.,A better transport system will mean fewer accidents.,created,200,94080,no,,1,openai
"elevenlabs|el:lily|0.7||Old jobs may go, and new jobs like AI experts will come.","Old jobs may go, and new jobs like AI experts will come.",created,200,98400,no,,1,openai
elevenlabs|el:lily|0.7||The speaker is asking if most people will live in space.,The speaker is asking if most people will live in space.,created,200,100320,no,,1,openai
elevenlabs|el:lily|0.7||Human creativity means AI won't fully replace us.,Human creativity means AI won't fully replace us.,created,200,89280,no,,1,openai
elevenlabs|el:lily|0.7||What you choose today will shape your future.,What you choose today will shape your future.,created,200,80160,no,,1,openai
elevenlabs|el:lily|0.7||Listening well helps you understand people more.,Listening well helps you understand people more.,created,200,84960,no,,1,openai
elevenlabs|el:lily|0.7||You should focus when someone is speaking.,You should focus when someone is speaking.,created,200,76320,no,,1,openai
elevenlabs|el:lily|0.7||Texting online can lead to confusion.,Texting online can lead to confusion.,created,200,70272,no,,1,openai
elevenlabs|el:lily|0.7||A smile makes others feel at ease.,A smile makes others feel at ease.,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.7||Important things are best discussed in person.,Important things are best discussed in person.,created,200,83520,no,,1,openai
"elevenlabs|el:lily|0.7||After an argument, you should make peace.","After an argument, you should make peace.",created,200,72960,no,,1,openai
elevenlabs|el:lily|0.7||He learns calligraphy to show his feelings.,He learns calligraphy to show his feelings.,created,200,77760,no,,1,openai
elevenlabs|el:lily|0.7||My dad asked me to talk with him after dinner.,My dad asked me to talk with him after dinner.,created,200,83040,no,,1,openai
elevenlabs|el:lily|0.7||We take a trip each weekend to relax.,We take a trip each weekend to relax.,created,200,83712,no,,1,openai
elevenlabs|el:lily|0.7||I felt afraid but I kept on.,I felt afraid but I kept on.,created,200,67968,no,,1,openai
elevenlabs|el:lily|0.7||Yoga helps me feel less stressed.,Yoga helps me feel less stressed.,created,200,71424,no,,1,openai
elevenlabs|el:lily|0.7||My teacher told me not to fear failure.,My teacher told me not to fear failure.,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.7||He feels sick and plans to see a doctor.,He feels sick and plans to see a doctor.,created,200,76032,no,,1,openai
elevenlabs|el:lily|0.7||The advice is to drink warm water and take medicine.,The advice is to drink warm water and take medicine.,created,200,93600,no,,1,openai
elevenlabs|el:lily|0.7||You could hurt yourself with the knife.,You could hurt yourself with the knife.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||You could lie down and rest.,You could lie down and rest.,created,200,78336,no,,1,openai
elevenlabs|el:lily|0.7||Learning first aid helps them care for themselves.,Learning first aid helps them care for themselves.,created,200,90720,no,,1,openai
elevenlabs|el:lily|0.7||Exercise often and stay away from junk food.,Exercise often and stay away from junk food.,created,200,78240,no,,1,openai
elevenlabs|el:lily|0.7||She made friends even though she felt lonely.,She made friends even though she felt lonely.,created,200,82080,no,,1,openai
elevenlabs|el:lily|0.7||She calmed down only after taking deep breaths.,She calmed down only after taking deep breaths.,created,200,85920,no,,1,openai
elevenlabs|el:lily|0.7||She wrote a letter to make up with her friend.,She wrote a letter to make up with her friend.,created,200,82080,no,,1,openai
elevenlabs|el:lily|0.7||The coach was proud even though the team lost.,The coach was proud even though the team lost.,created,200,83040,no,,1,openai
elevenlabs|el:lily|0.7||She kept the secret until her emotions became too strong.,She kept the secret until her emotions became too strong.,created,200,104640,no,,1,openai
elevenlabs|el:lily|0.7||He was kind to me to help me feel less upset.,He was kind to me to help me feel less upset.,created,200,82080,no,,1,openai
elevenlabs|el:lily|0.7||The mountain is the highest in the world.,The mountain is the highest in the world.,created,200,73920,no,,1,openai
elevenlabs|el:lily|0.7||The river is longer than expected.,The river is longer than expected.,created,200,56448,no,,1,openai
elevenlabs|el:lily|0.7||Water is important for surviving in the desert.,Water is important for surviving in the desert.,created,200,84480,no,,1,openai
elevenlabs|el:lily|0.7||The waterfall is the most popular spot in the area.,The waterfall is the most popular spot in the area.,created,200,93120,no,,1,openai
elevenlabs|el:lily|0.7||The coast is known for its natural beauty.,The coast is known for its natural beauty.,created,200,75360,no,,1,openai
elevenlabs|el:lily|0.7||Climbing the cliff was the most dangerous part.,Climbing the cliff was the most dangerous part.,created,200,86400,no,,1,openai
elevenlabs|el:lily|0.7||The storm began while he was walking home.,The storm began while he was walking home.,created,200,76320,no,,1,openai
elevenlabs|el:lily|0.7||People were told to leave before the tsunami.,People were told to leave before the tsunami.,created,200,82560,no,,1,openai
elevenlabs|el:lily|0.7||The earthquake woke her sister while she slept.,The earthquake woke her sister while she slept.,created,200,84000,no,,1,openai
elevenlabs|el:lily|0.7||The rescue team gave the village food and water.,The rescue team gave the village food and water.,created,200,86400,no,,1,openai
elevenlabs|el:lily|0.7||The typhoon damaged part of the roof.,The typhoon damaged part of the roof.,created,200,105984,no,,1,openai
elevenlabs|el:lily|0.7||We hid under the table as the building shook.,We hid under the table as the building shook.,created,200,81120,no,,1,openai
elevenlabs|el:lily|0.7||Japanese people bow right after meeting.,Japanese people bow right after meeting.,created,200,92928,no,,1,openai
"elevenlabs|el:lily|0.7||You must say thank you, or the host may feel you are impolite.","You must say thank you, or the host may feel you are impolite.",created,200,109920,no,,1,openai
elevenlabs|el:lily|0.7||Putting elbows on the table is bad manners.,Putting elbows on the table is bad manners.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.7||You should thank the giver right after receiving a gift.,You should thank the giver right after receiving a gift.,created,200,100320,no,,1,openai
elevenlabs|el:lily|0.7||The strict custom stopped people eating before the host.,The strict custom stopped people eating before the host.,created,200,101280,no,,1,openai
elevenlabs|el:lily|0.7||French friends greet by kissing the cheek.,French friends greet by kissing the cheek.,created,200,75360,no,,1,openai
elevenlabs|el:lily|0.7||The speaker has only recently completed a detective story.,The speaker has only recently completed a detective story.,created,200,105120,no,,1,openai
elevenlabs|el:lily|0.7||The speaker is asking if you have already read the fantasy novel.,The speaker is asking if you have already read the fantasy novel.,created,200,117120,no,,1,openai
elevenlabs|el:lily|0.7||The friend has not read a mystery book at any time before.,The friend has not read a mystery book at any time before.,created,200,104640,no,,1,openai
elevenlabs|el:lily|0.7||The teacher has suggested three books to the class.,The teacher has suggested three books to the class.,created,200,91680,no,,1,openai
elevenlabs|el:lily|0.7||The story made the speaker want to write a story too.,The story made the speaker want to write a story too.,created,200,96480,no,,1,openai
elevenlabs|el:lily|0.7||The speaker is asking about your past experience of meeting a writer.,The speaker is asking about your past experience of meeting a writer.,created,200,125280,no,,1,openai
elevenlabs|el:lily|0.7||The speaker has volunteered at the nursing home for two years.,The speaker has volunteered at the nursing home for two years.,created,200,111840,no,,1,openai
elevenlabs|el:lily|0.7||They have given clothes to children in need since spring.,They have given clothes to children in need since spring.,created,200,103200,no,,1,openai
elevenlabs|el:lily|0.7||The brother has helped the elderly every weekend since age twelve.,The brother has helped the elderly every weekend since age twelve.,created,200,119520,no,,1,openai
elevenlabs|el:lily|0.7||The charity has provided food for poor families for five years.,The charity has provided food for poor families for five years.,created,200,113760,no,,1,openai
elevenlabs|el:lily|0.7||She has been active in the group since last October.,She has been active in the group since last October.,created,200,94560,no,,1,openai
elevenlabs|el:lily|0.7||I am willing to make an effort to help others.,I am willing to make an effort to help others.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.7||I study English by reading stories every night.,I study English by reading stories every night.,created,200,84960,no,,1,openai
elevenlabs|el:lily|0.7||How do you improve your listening?,How do you improve your listening?,created,200,89856,no,,1,openai
elevenlabs|el:lily|0.7||You can learn new words by making word cards.,You can learn new words by making word cards.,created,200,81600,no,,1,openai
elevenlabs|el:lily|0.7||I improved my listening by watching English videos.,I improved my listening by watching English videos.,created,200,93120,no,,1,openai
"elevenlabs|el:lily|0.7||Be patient, and you will get better step by step.","Be patient, and you will get better step by step.",created,200,85440,no,,1,openai
elevenlabs|el:lily|0.7||Everyone can become a good learner by working hard.,Everyone can become a good learner by working hard.,created,200,91200,no,,1,openai
elevenlabs|el:lily|0.7||I think that mooncakes are delicious.,I think that mooncakes are delicious.,created,200,110208,no,,1,openai
elevenlabs|el:lily|0.7||What a wonderful festival it is!,What a wonderful festival it is!,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||We watch the dragon boat races by the river.,We watch the dragon boat races by the river.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.7||Families get together and look at the full moon.,Families get together and look at the full moon.,created,200,86400,no,,1,openai
elevenlabs|el:lily|0.7||How exciting the lantern show is!,How exciting the lantern show is!,created,200,77184,no,,1,openai
elevenlabs|el:lily|0.7||People give red packets at Spring Festival.,People give red packets at Spring Festival.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.7||How was your vacation?,How was your vacation?,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.7||What are they used for?,What are they used for?,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.7||What a cool story!,What a cool story!,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||Do you think you have made correct matches in 2a?,Do you think you have made correct matches in 2a?,created,200,92160,no,,1,openai
elevenlabs|el:lily|0.7||Is he/she asked …?,Is he/she asked …?,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.7||Do you know when the bookstore closes today?,Do you know when the bookstore closes today?,created,200,78240,no,,1,openai
elevenlabs|el:lily|0.7||Can you tell me who she is?,Can you tell me who she is?,created,200,61056,no,,1,openai
